,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,lat,long,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
117014,신동백롯데캐슬에코1단지,PW100363,44,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220920100326.0,20220919205813.0,20220920093509.0,20220919205813.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117015,신동백롯데캐슬에코1단지,PW100363,45,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220921151716.0,20220918205337.0,20220919013900.0,20220918205337.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117016,신동백롯데캐슬에코1단지,PW100363,46,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220920100326.0,20220919195301.0,20220919220817.0,20220919195301.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117017,신동백롯데캐슬에코1단지,PW100363,47,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,3,20220921171526.0,20220920230033.0,20220921031555.0,20220921171137.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117018,신동백롯데캐슬에코1단지,PW100363,48,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,3,20220921120016.0,20220920010218.0,20220920044756.0,20220921114903.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117019,신동백롯데캐슬에코1단지,PW100363,49,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,9,20220920100326.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117020,신동백롯데캐슬에코1단지,PW100363,50,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,9,20220920100326.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117021,신동백롯데캐슬에코1단지,PW100363,51,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220920174512.0,20220823171032.0,20220824032612.0,20220823171032.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117022,신동백롯데캐슬에코1단지,PW100363,52,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,3,20220921160142.0,20220919142603.0,20220919182624.0,20220921155749.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117023,신동백롯데캐슬에코1단지,PW100363,53,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220921161513.0,20220921103013.0,20220921160039.0,20220921103013.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117024,신동백롯데캐슬에코1단지,PW100363,54,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220921044509.0,20220918104843.0,20220918124857.0,20220918104843.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117025,신동백롯데캐슬에코1단지,PW100363,55,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220920171522.0,20220919133855.0,20220919142314.0,20220919133855.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117026,신동백롯데캐슬에코1단지,PW100363,56,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220921124510.0,20220921092445.0,20220921100956.0,20220921092445.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117027,신동백롯데캐슬에코1단지,PW100363,57,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,9,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117028,신동백롯데캐슬에코1단지,PW100363,58,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117029,신동백롯데캐슬에코1단지,PW100363,59,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117030,신동백롯데캐슬에코1단지,PW100363,60,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117031,신동백롯데캐슬에코1단지,PW100363,61,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117032,신동백롯데캐슬에코1단지,PW100363,62,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,20220226091020.0,20220226091034.0,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117033,신동백롯데캐슬에코1단지,PW100363,63,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117034,신동백롯데캐슬에코1단지,PW100363,64,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,1,20220920100324.0,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117035,신동백롯데캐슬에코1단지,PW100363,65,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,2,20220921140322.0,20220921103019.0,20220921124533.0,20220921103019.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117036,신동백롯데캐슬에코1단지,PW100363,66,2,경기도 용인시 기흥구 동백죽전대로527번길 80,,24시간 이용가능,37.284422938,127.14316492,PW,파워큐브,파워큐브,1833-8017,3,20220921194509.0,20220920211937.0,20220921003456.0,20220921193443.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117806,버들치마을힐스테이트2차아파트,PW100559,1,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100327.0,20220812175705.0,20220813015738.0,20220812175705.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117807,버들치마을힐스테이트2차아파트,PW100559,2,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921190025.0,20220914190636.0,20220915010703.0,20220921185938.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117808,버들치마을힐스테이트2차아파트,PW100559,3,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,1,20220921193020.0,20220908234325.0,20220909074359.0,20220908234325.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117809,버들치마을힐스테이트2차아파트,PW100559,4,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921113755.0,20220903220229.0,20220904041756.0,20220903220229.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117810,버들치마을힐스테이트2차아파트,PW100559,5,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921150105.0,20220919162548.0,20220919192606.0,20220919162548.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117811,버들치마을힐스테이트2차아파트,PW100559,6,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921134553.0,20220915231434.0,20220916044500.0,20220915231434.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117812,버들치마을힐스테이트2차아파트,PW100559,7,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100327.0,20220920201133.0,20220921002655.0,20220920201133.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117813,버들치마을힐스테이트2차아파트,PW100559,8,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921173029.0,20220921124103.0,20220921171750.0,20220921124103.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117814,버들치마을힐스테이트2차아파트,PW100559,9,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100327.0,20220920225916.0,20220921005930.0,20220920225916.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117815,버들치마을힐스테이트2차아파트,PW100559,10,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921174520.0,20220920193556.0,20220921035129.0,20220920193556.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117816,버들치마을힐스테이트2차아파트,PW100559,11,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921201517.0,20220920174555.0,20220920183105.0,20220921201320.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117817,버들치마을힐스테이트2차아파트,PW100559,12,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,1,20220921203018.0,20220918191248.0,20220918212803.0,20220918191248.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117818,버들치마을힐스테이트2차아파트,PW100559,13,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921151929.0,20220920193310.0,20220920210322.0,20220921150118.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117819,버들치마을힐스테이트2차아파트,PW100559,14,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100328.0,20220918134132.0,20220918155648.0,20220918134132.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117820,버들치마을힐스테이트2차아파트,PW100559,15,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921181517.0,20220920204000.0,20220920221013.0,20220921180002.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117821,버들치마을힐스테이트2차아파트,PW100559,16,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100327.0,20220904190713.0,20220904212228.0,20220904190713.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117822,버들치마을힐스테이트2차아파트,PW100559,17,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921191516.0,20220920182631.0,20220920222651.0,20220920182631.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117823,버들치마을힐스테이트2차아파트,PW100559,18,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921200020.0,20220920180340.0,20220920200354.0,20220921195508.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117824,버들치마을힐스테이트2차아파트,PW100559,19,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921203018.0,20220920215802.0,20220921012821.0,20220921202136.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117825,버들치마을힐스테이트2차아파트,PW100559,20,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921100328.0,20220920220559.0,20220921020619.0,20220920220559.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
117826,버들치마을힐스테이트2차아파트,PW100559,21,2,경기도 용인시 수지구 성복1로164번길 13,,24시간 이용가능,37.31832272,127.06429883,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921201517.0,20220918210122.0,20220919040152.0,20220921201250.0,,,단독,41,41460.0,H0,H001,Y,,Y,거주자 외 출입제한,N,
118301,동백라온프라이빗테라스파크(타운하우스),PW100632,1,2,경기도 용인시 기흥구 동백8로 160,,24시간 이용가능,37.280582513,127.16614486,PW,파워큐브,파워큐브코리아,1833-8017,3,20220921183017.0,20220914180043.0,20220915004613.0,20220921182347.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
118302,동백라온프라이빗테라스파크(타운하우스),PW100632,2,2,경기도 용인시 기흥구 동백8로 160,,24시간 이용가능,37.280582513,127.16614486,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921074512.0,20220920173154.0,20220920224719.0,20220920173154.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
118784,초당마을삼부르네상스13단지아파트,PW100717,1,2,경기도 용인시 기흥구 동백1로 12,,24시간 이용가능,37.263305005,127.15890835,PW,파워큐브,파워큐브코리아,18330817,9,,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
118785,초당마을삼부르네상스13단지아파트,PW100717,2,2,경기도 용인시 기흥구 동백1로 12,,24시간 이용가능,37.263305005,127.15890835,PW,파워큐브,파워큐브코리아,18330817,9,,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
118786,초당마을삼부르네상스13단지아파트,PW100717,3,2,경기도 용인시 기흥구 동백1로 12,,24시간 이용가능,37.263305005,127.15890835,PW,파워큐브,파워큐브코리아,18330817,9,,,,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
119327,우림홀인원아파트입주자대표회의,PW100794,1,2,경기도 용인시 기흥구 고매로34번길 31,,24시간 이용가능,37.228669875,127.11503641,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921134503.0,20220825002022.0,20220825090556.0,20220825002022.0,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
119328,우림홀인원아파트입주자대표회의,PW100794,2,2,경기도 용인시 기흥구 고매로34번길 31,,24시간 이용가능,37.228669875,127.11503641,PW,파워큐브,파워큐브코리아,1833-8017,2,20220920161504.0,20220411134604.0,20220411134614.0,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
119329,우림홀인원아파트입주자대표회의,PW100794,3,2,경기도 용인시 기흥구 고매로34번길 31,,24시간 이용가능,37.228669875,127.11503641,PW,파워큐브,파워큐브코리아,1833-8017,2,20220921064503.0,20220411134619.0,20220411134629.0,,,7.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
119980,꽃메마을현대4차3단지,PWE00826,1,2,경기도 용인시 수지구 죽전로 87,지하주차장,24시간 이용가능,37.32269,127.11807,PW,파워큐브,파워큐브코리아,1833-8017,2,20220902060034.0,,,,,3.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
119981,꽃메마을현대4차3단지,PWE00826,2,2,경기도 용인시 수지구 죽전로 87,지하주차장,24시간 이용가능,37.32269,127.11807,PW,파워큐브,파워큐브코리아,1833-8017,2,20220902060034.0,,,,,3.0,단독,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
